age,gender,credit_score,vehicle_ownership,married,children,annual_mileage,speeding_violations,duis,past_accidents,driving_experience,education,income,vehicle_year,vehicle_type,outcome
1.4733327040251154,-0.998001996005988,0.8587998381768736,0.6593331703738534,-0.9966057603979426,0.6718473114252792,0.10218103390818697,-0.6614615674010524,-0.43102012545186885,-0.6392631708475621,-1.0796618375546223,-1.0870259029596907,0.434311043473786,-1.5156073408392001,-0.2238062947883613,0.0
-1.4528494290932867,1.002002004006012,-1.2155359917721995,-1.5166838935662565,-0.9966057603979426,-1.488433432707451,1.5938749595751502,-0.6614615674010524,-0.43102012545186885,-0.6392631708475621,-1.0796618375546223,0.025476300458271366,-0.5577196634101473,0.6598015020475518,-0.2238062947883613,1.0
-1.4528494290932867,-0.998001996005988,-0.18025246772330708,0.6593331703738534,-0.9966057603979426,-1.488433432707451,-0.2707424475085538,-0.6614615674010524,-0.43102012545186885,-0.6392631708475621,-1.0796618375546223,-1.0870259029596907,1.4263417503577194,0.6598015020475518,-0.2238062947883613,0.0
-1.4528494290932867,1.002002004006012,-2.375886712727869,0.6593331703738534,-0.9966057603979426,0.6718473114252792,-0.2707424475085538,-0.6614615674010524,-0.43102012545186885,-0.6392631708475621,-1.0796618375546223,1.1379785038762333,1.4263417503577194,0.6598015020475518,-0.2238062947883613,0.0
-0.477455384720486,1.002002004006012,-0.981478320087392,0.6593331703738534,-0.9966057603979426,-1.488433432707451,0.10218103390818697,0.23065734473200086,-0.43102012545186885,-0.03407224890534674,-0.06997153777474538,0.025476300458271366,1.4263417503577194,0.6598015020475518,-0.2238062947883613,1.0
0.49793865965231476,-0.998001996005988,0.7830974452966692,0.6593331703738534,-0.9966057603979426,0.6718473114252792,0.47510451532492776,0.6767168007985275,-0.43102012545186885,1.176309594979084,0.9397187620051315,-1.0870259029596907,0.434311043473786,-1.5156073408392001,-0.2238062947883613,0.0
1.4733327040251154,1.002002004006012,-0.18179890853616756,-1.5166838935662565,1.0034057997022834,0.6718473114252792,0.47510451532492776,2.4609546250646344,-0.43102012545186885,1.176309594979084,1.9494090617850084,-1.0870259029596907,0.434311043473786,-1.5156073408392001,-0.2238062947883613,0.0
-0.477455384720486,-0.998001996005988,-0.36726515641634366,-1.5166838935662565,-0.9966057603979426,0.6718473114252792,0.8480279967416685,-0.6614615674010524,-0.43102012545186885,-0.6392631708475621,-1.0796618375546223,1.1379785038762333,1.4263417503577194,-1.5156073408392001,-0.2238062947883613,1.0
0.49793865965231476,-0.998001996005988,0.03897341103838612,-1.5166838935662565,1.0034057997022834,-1.488433432707451,0.47510451532492776,-0.6614615674010524,-0.43102012545186885,-0.6392631708475621,0.9397187620051315,1.1379785038762333,1.4263417503577194,0.6598015020475518,-0.2238062947883613,0.0
0.49793865965231476,-0.998001996005988,0.3426725315311371,0.6593331703738534,-0.9966057603979426,0.6718473114252792,-0.2707424475085538,-0.6614615674010524,-0.43102012545186885,-0.6392631708475621,-1.0796618375546223,-1.0870259029596907,0.434311043473786,0.6598015020475518,-0.2238062947883613,1.0
1.4733327040251154,1.002002004006012,0.7925327066277603,0.6593331703738534,1.0034057997022834,0.6718473114252792,-0.6436659289252946,2.0148951689981076,3.1728270773229545,3.5970732827479455,1.9494090617850084,-1.0870259029596907,0.434311043473786,-1.5156073408392001,-0.2238062947883613,0.0
1.4733327040251154,-0.998001996005988,1.6296196869275479,0.6593331703738534,1.0034057997022834,-1.488433432707451,0.10218103390818697,1.1227762568650543,-0.43102012545186885,-0.6392631708475621,1.9494090617850084,-1.0870259029596907,0.434311043473786,-1.5156073408392001,-0.2238062947883613,0.0
0.49793865965231476,1.002002004006012,0.9201071318747648,0.6593331703738534,1.0034057997022834,0.6718473114252792,-1.3895128917587762,1.1227762568650543,1.370903475935543,0.5711186730368687,0.9397187620051315,-1.0870259029596907,0.434311043473786,0.6598015020475518,-0.2238062947883613,0.0
-1.4528494290932867,-0.998001996005988,0.5700023515190941,0.6593331703738534,-0.9966057603979426,0.6718473114252792,0.10218103390818697,-0.6614615674010524,-0.43102012545186885,-0.6392631708475621,-1.0796618375546223,1.1379785038762333,0.434311043473786,0.6598015020475518,-0.2238062947883613,0.0
-0.477455384720486,1.002002004006012,-0.42172023202778136,0.6593331703738534,1.0034057997022834,0.6718473114252792,0.10218103390818697,-0.6614615674010524,3.1728270773229545,-0.03407224890534674,-0.06997153777474538,-1.0870259029596907,-1.5497503702940807,0.6598015020475518,-0.2238062947883613,0.0
-0.477455384720486,-0.998001996005988,1.8817106042363823,-1.5166838935662565,1.0034057997022834,-1.488433432707451,0.10218103390818697,-0.6614615674010524,-0.43102012545186885,-0.6392631708475621,-1.0796618375546223,-1.0870259029596907,0.434311043473786,-1.5156073408392001,-0.2238062947883613,0.0
1.4733327040251154,1.002002004006012,2.136935509389762,0.6593331703738534,1.0034057997022834,0.6718473114252792,0.10218103390818697,3.7991329932642137,3.1728270773229545,-0.03407224890534674,1.9494090617850084,1.1379785038762333,0.434311043473786,0.6598015020475518,-0.2238062947883613,0.0
-1.4528494290932867,1.002002004006012,0.06357929921074773,-1.5166838935662565,1.0034057997022834,-1.488433432707451,0.10218103390818697,-0.6614615674010524,-0.43102012545186885,-0.6392631708475621,-1.0796618375546223,0.025476300458271366,-0.5577196634101473,0.6598015020475518,-0.2238062947883613,1.0
-0.477455384720486,-0.998001996005988,1.2531196181814344,0.6593331703738534,-0.9966057603979426,0.6718473114252792,0.10218103390818697,-0.6614615674010524,-0.43102012545186885,-0.6392631708475621,-1.0796618375546223,1.1379785038762333,0.434311043473786,0.6598015020475518,-0.2238062947883613,1.0
-1.4528494290932867,-0.998001996005988,-0.757060737497175,0.6593331703738534,-0.9966057603979426,0.6718473114252792,2.3397219224086316,-0.6614615674010524,-0.43102012545186885,-0.6392631708475621,-1.0796618375546223,-1.0870259029596907,1.4263417503577194,0.6598015020475518,-0.2238062947883613,1.0
-1.4528494290932867,-0.998001996005988,-0.8197675496216017,-1.5166838935662565,-0.9966057603979426,-1.488433432707451,1.966798440991891,-0.6614615674010524,-0.43102012545186885,-0.6392631708475621,-1.0796618375546223,-1.0870259029596907,1.4263417503577194,0.6598015020475518,-0.2238062947883613,1.0
-1.4528494290932867,1.002002004006012,0.27942641105165184,0.6593331703738534,1.0034057997022834,0.6718473114252792,-1.3895128917587762,-0.6614615674010524,-0.43102012545186885,-0.6392631708475621,-1.0796618375546223,-1.0870259029596907,-1.5497503702940807,-1.5156073408392001,-0.2238062947883613,1.0
